Year;Month;Day;Tx;Tn;RHx;RHn;U2;Rain
2020;6;4;27,46;8,39;81,53;24,29;1,19;0
2020;6;5;24,45;10,25;99,31;30,63;1,08;0
2020;6;6;21,12;8,11;99,41;61,7;0,63;0
2020;6;7;24,56;7,87;92,59;29,45;0,62;0
2020;6;8;23,04;8,91;89,5;29,61;1,42;0
2020;6;9;20,4;9,84;93,29;35,2;1,34;8,13
2020;6;10;14,2;7,32;99,7;77,13;4,9;57,91
2020;6;11;8,23;4,69;98,85;82,33;0,88;33,78
2020;6;12;11,47;4,18;100;80,34;0,39;0,25
2020;6;13;16,2;7,55;98,69;62,17;0,46;0,25
2020;6;14;16,46;7,66;99,77;71,35;0,45;15,75
2020;6;15;17,72;7,84;99,84;56,6;3,27;0
2020;6;16;23,04;7,84;83,23;29,35;1,13;0
2020;6;17;24,64;9,5;71,26;20,25;1,34;0
2020;6;18;24,93;10,1;69,88;22,92;1,26;0
2020;6;19;26,24;12,59;75,75;23,17;2,54;0
2020;6;20;19,94;12,27;96,6;65,57;1,38;1,52
2020;6;21;14,51;10,97;100;95,55;1,81;7,11
2020;6;22;19,49;8,27;99,36;48,14;0,93;0
2020;6;23;20,94;7,36;99,78;36,86;1,09;0
2020;6;24;25,51;9,89;74,93;24,32;2,04;0
2020;6;25;18,17;11,44;99,98;36,62;3,07;30,48
2020;6;26;15,88;9,79;100;62,07;2,1;7,62
2020;6;27;13,1;9,94;100;79,57;5,89;43,69
2020;6;28;15,42;8,61;97,26;69,15;1,15;1,27
2020;6;29;13,9;9,03;100;94,47;0,26;5,33
2020;6;30;22,72;8,34;100;41,05;1,16;0
2020;6;31;--;--;--;--;--;--
2020;7;1;22,31;7,41;96,59;32,86;0,99;0
2020;7;2;14,67;5,82;99,75;83,47;0,59;4,83
2020;7;3;19,77;4,97;99,88;46,8;0,92;0
2020;7;4;18,51;4,58;96,64;58,29;0,84;4,06
2020;7;5;18,44;8,53;100;75,52;0,87;5,59
2020;7;6;21,31;7,33;99,83;40,97;1,69;13,21
2020;7;7;17,53;4,28;99,84;46,05;1,33;0
2020;7;8;23,89;2,95;92,4;16,47;1,53;0
2020;7;9;22,82;8,81;100;20,95;5,35;95
2020;7;10;10,89;7,41;100;86,67;1,49;41,91
2020;7;11;13,12;7,07;98,97;72,06;1,38;5,08
2020;7;12;17,21;4,68;95,24;34,78;2,88;17,02
2020;7;13;12,1;6,78;99,88;69,47;5,09;7,11
2020;7;14;13,62;3,86;94,91;54,86;1,44;5,08
2020;7;15;17,9;3,56;94,27;27,28;1,12;0
2020;7;16;22,94;4,2;85,1;22,23;0,97;0
2020;7;17;25,94;8,68;61,36;12,86;1,55;0
2020;7;18;21,6;6,52;84,49;24,04;1,81;0
2020;7;19;23,26;4,69;86,63;22,7;1;0
2020;7;20;24,12;5,57;84,07;29,22;1,11;0
2020;7;21;22,63;7,62;91,77;26,94;1,65;0
2020;7;22;23,91;5,16;93,51;23,93;1,03;0
2020;7;23;26,71;6,12;91,11;22,63;1,26;0
2020;7;24;26,38;11,96;66,32;15,42;2,05;0
2020;7;25;22,49;9,38;97,18;28,03;1,56;8,38
2020;7;26;16,38;10,09;100;53,64;3,72;1,52
2020;7;27;20,85;6,82;88,62;33,32;2,51;0
2020;7;28;19,11;4,54;100;55,82;1,05;0
2020;7;29;17,77;4,33;100;58,4;0,73;0
2020;7;30;20,22;7,73;99,12;53,13;0,83;0
2020;7;31;23,87;4,99;98,54;27,27;0,67;0
2020;8;1;26,67;3,34;97,15;27,81;0,82;0
2020;8;2;25,34;10,02;73,62;22,52;1,75;0
2020;8;3;19,66;7,05;97,79;55;1,44;9,91
2020;8;4;12,62;6,3;98,07;75,09;2,71;27,69
2020;8;5;14,03;6,8;78,86;43,66;5,5;0
2020;8;6;16,51;5,91;91,43;55,78;1,09;0
2020;8;7;19,73;4,56;89,51;30,24;1,17;0
2020;8;8;21,94;8,2;95,37;17,77;3,37;25,15
2020;8;9;12,61;10,35;99,08;86,35;4,13;21,84
2020;8;10;17,6;6,69;100;58,36;1,32;11,94
2020;8;11;15,64;7,27;100;59,13;2,67;11,68
2020;8;12;13,37;8,96;100;73,25;3,09;22,1
2020;8;13;16,99;7,82;95,08;58,34;1,34;0
2020;8;14;17,97;6,26;99,55;61,24;1,82;24,38
2020;8;15;12,21;5,61;100;60,8;2,12;37,59
2020;8;16;13,09;5,23;98,93;62,27;0,57;2,54
2020;8;17;11,48;2,99;99,17;71,57;2,33;61,47
2020;8;18;11,93;4,42;94,55;59,54;1,76;6,35
2020;8;19;16,62;3,32;94,25;47,76;1;0
2020;8;20;13,92;7,85;100;87,27;0,41;7,37
2020;8;21;21,69;4,66;98,73;40,21;1,04;0
2020;8;22;23,08;6,72;89,08;30,65;1,47;0
2020;8;23;20,87;4,11;98,19;39,7;1,12;0
2020;8;24;19,67;6,45;100;58,56;1,84;0
2020;8;25;17,17;8,56;99,46;70,75;1,45;12,7
2020;8;26;18,34;9,66;90,03;44,4;7,25;0
2020;8;27;17,8;6,8;96,69;52,41;2,38;6,1
2020;8;28;11;7,87;100;86,1;1,65;44,2
2020;8;29;11,15;2,53;97,85;58,58;2,09;18,29
2020;8;30;14,69;1,09;99,74;45,38;1,05;0
2020;8;31;10,41;2,4;100;68,07;1,22;8,38
2020;9;1;16,68;9,85;84,93;41,29;7,94;21,34
2020;9;2;16,24;10,61;100;61,37;5,59;39,37
2020;9;3;23,02;10,05;100;25,64;1,91;0
2020;9;4;19,7;9,73;91,12;41,51;2;0
2020;9;5;14,66;9,97;96,78;75,95;2,18;0,51
2020;9;6;19,58;10,31;82,08;54,85;6,13;0
2020;9;7;25,27;9,07;88,64;33,02;1,41;0
2020;9;8;29,07;9,32;98,49;24,68;1,49;0
2020;9;9;21,63;8,51;100;57,14;1,14;0
2020;9;10;17,87;13,28;84,88;53,48;9,8;0
2020;9;11;25,98;13,69;74,14;28,81;3,22;0
2020;9;12;26,4;13,59;90,86;12,73;1,89;0
2020;9;13;14,55;8,12;99,31;68,49;4,25;14,99
2020;9;14;12,32;5,05;100;72,06;1,46;5,59
2020;9;15;17,29;4,43;97,12;50,08;1,15;0
2020;9;16;12,74;5,02;100;75,02;1,37;9,91
2020;9;17;20,94;6,33;100;51,1;0,72;0
2020;9;18;19,97;5,86;100;56,12;0,99;0
2020;9;19;20,09;4,83;99,46;56,95;0,97;0
2020;9;20;16,52;6,45;100;68,32;1,37;7,87
2020;9;21;20,16;7,79;93,42;34,24;2,51;0
2020;9;22;26,07;5,14;97,25;15,11;1,48;0
2020;9;23;27,6;4,71;98,5;27,3;0,99;0
2020;9;24;27,54;4,21;98,06;20,03;1,3;0
2020;9;25;12,07;7,43;99,65;76,97;2,77;33,02
2020;9;26;13,64;5,78;97,85;63,89;1,14;4,32
2020;9;27;16,4;3,84;99,94;48,13;1,26;0,25
2020;9;28;16,9;3,3;98,01;48,42;1,26;1,78
2020;9;29;18,93;7,37;92,39;47,22;2,52;0
2020;9;30;17,93;4,6;98,1;46,81;2,72;2,79
2020;9;31;--;--;--;--;--;--
2020;10;1;12,91;8,93;92,9;75,47;11,16;2,03
2020;10;2;15,91;9,49;92,12;66,69;9,88;0
2020;10;3;20,76;13,14;84,93;60,33;6,72;0
2020;10;4;25,66;11,06;95,59;43,13;1,46;0
2020;10;5;24,19;10,33;99,86;59,44;1,17;0
2020;10;6;26,61;9,11;100;50,65;0,95;0
2020;10;7;23,1;9,83;99,92;65,87;1,27;0
2020;10;8;21,78;9,6;100;48,61;1,55;2,03
2020;10;9;15,94;9,53;89,52;55,39;3,93;1,78
2020;10;10;18,3;9,61;87,16;41,83;4,82;0,25
2020;10;11;23,73;10,77;70,75;28,08;5,33;0
2020;10;12;25,84;8,53;85,42;19,76;1,87;2,29
2020;10;13;22,3;8,51;99,8;29,46;1,97;0
2020;10;14;29,63;6,54;80,26;19,74;1,06;0
2020;10;15;26,19;8,25;91,97;37,5;1,57;0
2020;10;16;31,85;11,07;69,92;19,81;2,4;0
2020;10;17;24,65;6,08;98,07;32,63;1,04;0
2020;10;18;21,87;9,34;100;52,56;1,31;0
2020;10;19;21,3;8,65;99,59;48,48;1,21;3,05
2020;10;20;20,74;6,4;100;47,12;1,57;0
2020;10;21;26,64;1,69;100;29,72;1,08;0
2020;10;22;30,33;5,61;99,61;35,19;1,23;0
2020;10;23;26,97;13,4;99,38;54,13;1,33;0
2020;10;24;24,38;11,29;100;66,53;0,94;0
2020;10;25;23,91;13,52;100;56,45;3,42;0
2020;10;26;28,86;14,96;90,5;29,9;3,44;0
2020;10;27;23,92;12,23;97,89;44,73;1,67;0
2020;10;28;21,47;12,15;96,69;49,59;2,72;8,13
2020;10;29;16,37;6,71;98,65;66,96;2,55;0,76
2020;10;30;21,08;6,52;84,91;31,58;5,14;0
2020;10;31;25,2;14,61;62,05;23,11;8,76;0
2020;11;1;30,05;16,92;60,45;14,18;5,24;0
2020;11;2;34,38;14,59;67,82;13,12;2,95;0
2020;11;3;30,77;16,16;92,42;29,89;2,27;0
2020;11;4;28,88;18,17;83,6;42,05;8,16;0
2020;11;5;25,03;14,47;100;55,89;2,79;2,79
2020;11;6;14,66;10,24;100;89,77;2,27;29,21
2020;11;7;18,09;10,23;99,99;62,87;4,1;6,6
2020;11;8;15,48;11,25;100;71,53;3,14;9,91
2020;11;9;18,85;7,24;87,93;43,54;2,77;0
2020;11;10;23,04;10,96;71,85;37,13;7,02;0
2020;11;11;28,54;15,41;67,8;26,04;5,02;0
2020;11;12;34,13;13,15;77,01;16,25;1,49;0
2020;11;13;30,2;11,99;97,12;28,37;1,7;0
2020;11;14;21,73;11,2;96,2;51;1,8;0
2020;11;15;23,95;7,09;100;47,16;2,44;0
2020;11;16;25,63;11,29;83,23;45,26;4,08;0
2020;11;17;25,21;15,55;84,96;46,87;5,69;0
2020;11;18;22,14;14,4;78,14;55,43;8,81;0
2020;11;19;25,27;14,9;75,88;41,42;8,79;0
2020;11;20;32,67;16,59;76,34;19,04;3,48;0
2020;11;21;26,45;14,09;89,69;34,19;2,07;0,51
2020;11;22;24,04;12,9;99,55;47,98;1,03;0
2020;11;23;20,57;10,54;99,81;58,35;2;4,83
2020;11;24;15,99;10,51;99,87;74,59;2,12;12,19
2020;11;25;19,01;10,23;91,6;54,64;1,61;0
2020;11;26;22,38;11,38;82,51;45,93;5,16;0
2020;11;27;28,32;13,75;73,92;30,94;7,77;0
2020;11;28;24,5;15,27;77,71;46,91;7,78;0
2020;11;29;26,59;10,96;97,76;35,49;2,73;0
2020;11;30;22,88;10,07;99,84;44,97;1,93;0
2020;11;31;--;--;--;--;--;--
2020;12;1;19,92;12,45;88,76;54,68;2,09;0
2020;12;2;24,39;12,08;74,66;26,78;5,4;0
2020;12;3;26,4;15,68;78,8;10,92;7,56;0
2020;12;4;24,96;13,56;86,94;44,23;10,69;0
2020;12;5;29,8;17,11;65,45;36,2;6,93;0
2020;12;6;30,6;17,47;90,66;36;6,03;0
2020;12;7;24,41;15,49;93,54;62,9;4,78;0
2020;12;8;23,15;13,22;98,71;61,37;1,28;20,83
2020;12;9;23,28;15,1;99,87;61,63;1,27;3,81
2020;12;10;26,28;11,06;100;46,46;1,42;0
2020;12;11;20,14;10,52;99,12;67,36;1,18;7,87
2020;12;12;24,1;10,5;100;57,29;1,86;0
2020;12;13;28,04;10,7;97,13;41,59;1,56;0
2020;12;14;25,6;9,2;99,51;51,55;1,71;0
2020;12;15;27,36;15,6;72,63;41,82;4,82;0
2020;12;16;28,3;11,45;96,72;18,41;2,08;0
2020;12;17;27,02;10,54;100;43,14;5,25;0
2020;12;18;32,77;18,07;73,7;34,24;5,43;0
2020;12;19;31,26;14,67;92,15;26,3;3,83;0
2020;12;20;33,46;21,25;66,59;12,42;7,23;0
2020;12;21;27,58;19,7;87,41;51,03;8,77;0
2020;12;22;31,85;18,43;95,13;42,68;2,72;0,25
2020;12;23;23,57;15,73;99,13;52,73;2,17;6,6
2020;12;24;26,67;13,37;100;47,9;1,13;0
2020;12;25;28,01;11,49;100;50,58;1,42;0
2020;12;26;29,08;10,63;99,33;38,45;1,22;1,52
2020;12;27;22,79;15,29;99,33;53,87;2,53;0
2020;12;28;29,28;11,6;96,86;28,83;1,58;0
2020;12;29;24,97;11,96;99,84;44,03;1,48;0
2020;12;30;27,13;11,11;99,43;37,97;1,61;0
2020;12;31;26,65;10,69;95,07;44,3;1,59;0
2021;1;1;26,2;14,26;75,12;29,77;7,8;0
2021;1;2;33,72;16,95;57,49;23,61;6,28;0
2021;1;3;35,09;14,91;74,59;24,77;4,39;0
2021;1;4;34,55;18,9;88,43;41,81;2,62;0
2021;1;5;30,43;18,61;95,35;49,01;3,39;0
2021;1;6;29,72;12,54;97,94;47,65;2,85;0
2021;1;7;31,78;16,11;90,37;39,41;1,99;0
2021;1;8;30,64;14,81;83,91;37,63;4,4;0
2021;1;9;27,96;14,15;93,52;46,01;2,69;0
2021;1;10;24,22;15,84;92,24;49,92;7,46;0
2021;1;11;30,95;17,09;78,54;39,51;7,74;0
2021;1;12;32,15;19,95;84,86;43,95;7,57;0
2021;1;13;30,45;20,34;86;49,71;9,12;0
2021;1;14;36,62;16,27;91,92;32,35;2,45;0
2021;1;15;21,21;15,34;100;71,36;2,18;13,46
2021;1;16;23,4;13,13;100;61,38;1,47;0,25
2021;1;17;31,18;11,7;100;35,31;3,39;0
2021;1;18;32,89;15,61;96,33;35,01;2,19;0
2021;1;19;25,84;14,08;100;50,47;3,25;0
2021;1;20;33,75;17,14;76,61;25,26;5,55;0
2021;1;21;35,23;15,61;77,58;23,2;3,23;0
2021;1;22;34,5;13,81;96,89;26,16;1,99;0
2021;1;23;28,18;10,78;95,71;40,16;1,96;9,14
2021;1;24;26,44;13,58;88,4;31,85;7,01;0
2021;1;25;33,64;15,37;90,39;16,54;2,9;0
2021;1;26;30,64;11,63;100;41,29;2,86;0
2021;1;27;24,36;13,8;91,98;50,06;5,33;0
2021;1;28;27,98;9,58;94,1;32,57;2,88;0
2021;1;29;28,1;9,42;98,01;39,29;1,72;0
2021;1;30;29,26;11,65;99,96;42,09;1,6;0
2021;1;31;25,01;14,08;99,22;64,07;2,09;13,21
2021;2;1;23,84;14,19;90,66;48,01;8,87;0
2021;2;2;33,86;14,24;94,06;25,72;2,27;0
2021;2;3;29,6;12,32;100;46,98;1,42;0
2021;2;4;31,6;15,48;79,48;39,6;3,31;0
2021;2;5;32,16;14,32;87,4;38,56;2,24;0
2021;2;6;30,75;13,16;99,72;46,69;2,11;0
2021;2;7;28,95;15,15;100;46,56;2,55;0
2021;2;8;30,21;11,98;95,93;42,91;2,9;0
2021;2;9;33,61;12,94;100;36,83;2,59;0
2021;2;10;36,48;13,51;96,16;24,54;3,6;0
2021;2;11;35,17;15,22;91,18;26,23;2,4;0
2021;2;12;31,16;16,94;97,55;54,46;1,43;0
2021;2;13;31,35;16,29;99,49;35,4;1,53;0
2021;2;14;22,49;14,23;99,37;59,87;1,5;7,11
2021;2;15;23,35;14,6;89,58;41,25;3,14;0
2021;2;16;29,15;15,46;68,69;27,18;7,51;0
2021;2;17;29,93;14,15;80,97;29,86;2,49;0
2021;2;18;23,21;12,74;93,87;46,3;2,01;0
2021;2;19;28,28;16,33;74,14;35,32;3,93;0
2021;2;20;23,25;15,33;85,8;42,91;1,91;1,02
2021;2;21;22,8;12,8;98,43;48,97;2,43;2,03
2021;2;22;28,88;9,82;95,26;21,68;1,79;0
2021;2;23;27,04;8,77;95,94;41,49;1,71;0
2021;2;24;29,76;11,12;100;33,35;3,43;0
2021;2;25;27,19;17,3;74,69;28,69;7,23;0
2021;2;26;--;--;--;--;11,29;--
2021;2;27;--;--;--;--;--;--
2021;2;28;--;--;--;--;--;--
2021;2;29;--;--;--;--;--;--
2021;2;30;--;--;--;--;--;--
2021;2;31;--;--;--;--;--;--
2021;8;1;--;--;--;--;--;--
2021;8;2;--;--;--;--;--;--
2021;8;3;--;--;--;--;--;--
2021;8;4;--;--;--;--;--;--
2021;8;5;--;--;--;--;--;--
2021;8;6;--;--;--;--;--;--
2021;8;7;--;--;--;--;--;--
2021;8;8;--;--;--;--;--;--
2021;8;9;--;--;--;--;--;--
2021;8;10;--;--;--;--;--;--
2021;8;11;--;--;--;--;--;--
2021;8;12;--;--;--;--;3,51;0
2021;8;13;14,62;9,25;69,24;45,3;9,43;0
2021;8;14;17,33;10,9;57,09;30,61;6,56;0
2021;8;15;21,85;7,17;76,76;30,2;1,13;0
2021;8;16;25,87;10,63;89,2;28,86;2,82;0
2021;8;17;15,15;10,38;95,8;71,06;3,22;8,89
2021;8;18;12,99;10,63;98,2;69,45;2,47;34,54
2021;8;19;14,91;8,94;81,4;49,7;6,97;0
2021;8;20;17,83;6,69;94,7;43,95;1,84;0
2021;8;21;16,23;5,51;98;46,68;1,7;0
2021;8;22;17,94;5,03;92,4;47,98;0,98;0
2021;8;23;19,29;3,92;96;28,65;1,04;1,78
2021;8;24;14,01;8,31;98,6;81,9;1,73;0,76
2021;8;25;20,33;8,14;96,1;48,87;1,53;0,76
2021;8;26;14;7,27;98,2;72,1;4,98;72,9
2021;8;27;11,14;3,4;97,1;55,15;1,72;27,94
2021;8;28;13,17;3,44;95,4;39,26;1,09;2,29
2021;8;29;15,63;3,34;87,9;38,68;1,71;0
2021;8;30;11,36;5,07;99,3;76,4;2,37;31,24
2021;8;31;13,77;8,93;98;49,95;2,81;0
2021;9;1;14,71;7,77;77,06;47,11;7,42;0
2021;9;2;21,76;6,67;84,1;26,08;3,23;0
2021;9;3;14,77;9,27;93,1;68,82;3,96;2,54
2021;9;4;16,29;10,19;90,2;57,01;3,09;5,59
2021;9;5;14,33;6,44;95,7;66,14;3,06;0,76
2021;9;6;13,94;6,3;92,3;53,71;2,4;0
2021;9;7;19,17;6,9;90,3;31,94;3,08;0
2021;9;8;20,05;6,05;95,4;32,33;1,43;0
2021;9;9;29,95;12,99;52,39;11,99;2,29;0
2021;9;10;21,07;10,22;91,3;22,97;3,39;0
2021;9;11;21,31;7,41;97,1;31,2;2,13;0
2021;9;12;14,08;9,45;98,1;68,81;2,37;9,4
2021;9;13;16,01;7,68;88,6;54,66;5,58;0
2021;9;14;17,22;10,72;81,8;56,86;3,57;0
2021;9;15;16,51;11,41;67;40,53;3,15;0
2021;9;16;17,17;10,74;80,7;46,89;6,16;0
2021;9;17;19,09;11,63;67,81;47,37;9,55;0
2021;9;18;26,78;10,92;87,2;19,08;4,1;0
2021;9;19;16,27;10,14;90,2;68,8;3,51;0,25
2021;9;20;14,62;9,97;96,1;48,85;3,2;12,19
2021;9;21;21,91;8,45;70,08;33,83;2,62;0
2021;9;22;28,78;11,18;51,5;9,24;1,69;0
2021;9;23;23,95;11,28;94,9;18,31;2,19;0
2021;9;24;22,5;9,84;98,2;43,75;0,95;0
2021;9;25;23,55;8,53;95,4;17,23;1,98;0
2021;9;26;24,92;12,74;96,2;39,88;0,95;0
2021;9;27;15,81;10,31;99,7;68,13;2,33;0,25
2021;9;28;19,24;7,9;85;47,05;3,28;0
2021;9;29;18,88;12,81;83;52,49;10,36;0
2021;9;30;21,68;13,26;73,96;47,08;8,51;0
2021;9;31;--;--;--;--;--;--
2021;10;1;21,41;13,38;73,93;51,95;5,94;16,77
2021;10;2;13,6;9,08;96,6;53,68;2,63;2,54
2021;10;3;15,01;7,97;73,68;49,01;3,34;0
2021;10;4;18,63;9,97;71,04;41,2;8,21;0
2021;10;5;26,27;12,77;56,49;14,9;4,06;0
2021;10;6;26,4;17,81;50,71;27,91;7,25;0
2021;10;7;26,75;11,22;85,7;20,56;2,69;0
2021;10;8;18,7;8,42;98,1;55,79;2,17;6,6
2021;10;9;22,04;12,59;99,2;36,69;2,2;2,79
2021;10;10;27,91;9,8;73,06;13,99;2,1;0
2021;10;11;31,73;11,94;90,1;11,41;1,32;0
2021;10;12;25,64;9,28;98,1;26,52;0,95;0
2021;10;13;25,64;11,18;93,7;21,86;3,08;31,49
2021;10;14;16,68;12,33;97,5;72,37;2,47;1,27
2021;10;15;16,61;10,42;98,1;48,09;2,34;7,62
2021;10;16;12,7;8,31;91,1;61,53;2,68;26,42
2021;10;17;17,44;8,38;95,4;54,04;1,78;1,52
2021;10;18;20,06;10;72,89;39,33;5,98;0
2021;10;19;26,12;15,13;55,52;29,63;5,46;0
2021;10;20;33,28;16,12;74,2;11,14;2,2;0
2021;10;21;24,06;12,16;87,8;32,63;2,61;0
2021;10;22;16,16;11,52;95,3;61,68;5,71;35,05
2021;10;23;16,48;10,79;97,2;54,64;2,92;7,11
2021;10;24;20,89;9,04;80,6;41,99;4,5;0
2021;10;25;25,71;14,23;63,54;27,74;6,49;0
2021;10;26;27,22;17,64;68,85;35,12;7,18;0
2021;10;27;32,34;17,37;84,6;30,32;3,05;0
2021;10;28;25,73;13,7;98,1;45,08;2,05;0
2021;10;29;20,48;12,83;95,6;61,29;2,32;0,25
2021;10;30;26,33;10,02;96,5;49,06;1,11;0
2021;10;31;26,46;12,46;91,5;48,36;1,36;4,83
2021;11;1;15,74;11,35;97,8;65,88;2,52;44,45
2021;11;2;18,76;10,42;96,3;47,46;1,33;0
2021;11;3;19,19;10,04;94,5;61,18;2,32;0
2021;11;4;21,33;11,41;95;57,58;2,34;0
2021;11;5;19,53;10,87;96,2;40,61;1,68;0
2021;11;6;20,19;9,93;74,66;42,9;2,4;0
2021;11;7;20,47;12,91;68,44;47,79;5,84;0
2021;11;8;19,51;11,35;80,9;44,24;4,23;0
2021;11;9;23,19;9,39;89,7;37,57;1,27;0
2021;11;10;24,02;8,24;94,2;44,4;1,43;0
2021;11;11;26,66;11,36;93;45,38;1,77;0
2021;11;12;24,58;12,78;94,5;52,19;2,65;0
2021;11;13;23,88;12,56;97,6;50,14;1,66;0
2021;11;14;30,39;14;95;19,91;1,53;0
2021;11;15;25,43;11,94;99,3;51,22;1,48;0
2021;11;16;24,57;13,97;90,1;49,67;1,81;0
2021;11;17;16,51;13,09;96,4;62,06;2,09;19,31
2021;11;18;20,85;11,74;71,92;39,18;4,6;0
2021;11;19;23,45;13,38;70,32;38,43;6,33;0
2021;11;20;25,74;14,68;77,79;38,83;10,16;0
2021;11;21;22,79;16,66;74,43;54,17;10,49;0
2021;11;22;21,13;15,21;84,7;58,83;11,46;0
2021;11;23;23,81;15,02;76,78;39,9;9,33;0
2021;11;24;24,3;15,23;69,24;37,84;8,85;0
2021;11;25;26,78;15,7;61,36;30,37;10,75;0
2021;11;26;28,19;15,87;94,5;32,97;7,24;14,73
2021;11;27;21,64;13,84;98,4;53,74;3,88;19,3
2021;11;28;20,51;14,33;99;72,97;2,28;6,6
2021;11;29;22,82;12,64;98,9;54,71;1,74;4,57
2021;11;30;22,33;12,87;97,4;54,63;1,55;0,76
2021;11;31;--;--;--;--;--;--
2021;12;1;23,37;13,5;85,2;32,5;2,58;0
2021;12;2;17,37;11,45;90,7;52,73;4,54;3,81
2021;12;3;25,99;14,08;73,31;34,75;4,7;0
2021;12;4;21,68;15,99;80,8;52,66;7,97;6,35
2021;12;5;22,61;14,54;96,2;65,09;2,82;7,87
2021;12;6;21,62;11,25;94,9;58,9;2,14;0
2021;12;7;25,36;10,32;96,7;46,19;5,44;0
2021;12;8;25,78;16,56;78,29;50,53;7,89;0
2021;12;9;26,6;17,4;83,8;54,81;6,17;0
2021;12;10;26,36;15,25;92,1;58,24;2,66;0
2021;12;11;23,27;13,54;93,6;48,64;2,89;0
2021;12;12;23,02;13,12;87,7;58,28;2,4;0
2021;12;13;24,78;14,64;89,7;54,4;4,11;0
2021;12;14;25,47;12,96;93,3;52,95;3,27;0
2021;12;15;18,64;12,33;94,2;58,15;2,07;1,02
2021;12;16;17,43;11,47;76,01;54,64;7,58;0
2021;12;17;25,29;14,2;68,27;33,93;11,23;0
2021;12;18;33,92;17,74;46,35;13,64;4,03;0
2021;12;19;31,56;12,21;90;27,67;3,12;0
2021;12;20;31,33;21,38;64,84;29,14;6,99;0
2021;12;21;33,92;16,95;85,1;34,13;3,17;0
2021;12;22;27,43;17,67;86,1;51,74;4,91;0
2021;12;23;23,44;16,99;76,5;57,23;8,44;0
2021;12;24;26,74;16,58;74,78;49,88;6,66;0
2021;12;25;28,57;18,89;77,98;42,81;8,24;0
2021;12;26;30,84;19,14;83,8;46,21;4,04;0
2021;12;27;22,93;14,7;92,9;66,9;1,97;8,89
2021;12;28;22,86;13,97;98;49,5;2,13;0,25
2021;12;29;21,92;12,67;97;44,99;1,28;0
2021;12;30;22,44;13,28;89,6;51,16;3,59;0
2021;12;31;28,16;13,23;83,6;33,71;3;0,25
2022;1;1;19,72;13,17;96,6;59,86;1,79;4,06
2022;1;2;22,6;10,79;89,4;51,91;2,26;0
2022;1;3;27,29;12,9;88,7;47;1,88;0
2022;1;4;28,05;10,88;94,7;36,19;1,82;0
2022;1;5;27,25;12,77;92,6;48,42;3,73;0
2022;1;6;29,87;15,35;82,2;41,61;5,5;0
2022;1;7;28,57;19,71;71,08;48,14;10,23;0
2022;1;8;37,52;24,57;56,54;26,85;4,59;0
2022;1;9;31,01;19,89;82,3;41,99;2,43;0
2022;1;10;23,85;17,43;94,5;58,01;3,01;0
2022;1;11;25,89;16,77;93,8;54,56;2,81;0
2022;1;12;33,56;17,96;71,1;36,58;4,37;0
2022;1;13;29,19;21,37;66,29;39;8,2;0
2022;1;14;36,98;21,68;78,87;27,72;2,89;0
2022;1;15;31,93;17,33;93,4;44,87;2,02;0
2022;1;16;29,45;15,26;93,2;45,36;2,06;0
2022;1;17;31,8;13,88;93,3;40,72;1,31;0
2022;1;18;23,89;15,81;98,3;66,89;2,66;7,62
2022;1;19;29,39;9,8;94,9;28,68;1,2;0
2022;1;20;30,77;12,55;89,4;8,68;1,75;0
2022;1;21;34,15;11,81;82,3;18,84;3,22;0
2022;1;22;39,92;23,64;61,72;22,09;2,87;0
2022;1;23;37,96;19,16;95,4;31,86;1,72;0
2022;1;24;31,24;17,67;95,7;41,71;1,72;0
2022;1;25;27,01;20,26;76,05;48,37;5,54;0
2022;1;26;30,94;17,83;69,41;36,71;5,28;0
2022;1;27;29,97;14,75;91,7;40,54;2,26;0
2022;1;28;28,19;14,71;94,6;30,95;5,34;0
2022;1;29;33,89;17,71;70,3;7,51;6,76;0
2022;1;30;35,16;25,84;54,41;17,68;6,68;0
2022;1;31;37,49;20,76;67,09;23,29;4,46;0
2022;2;1;34,96;19,68;81,9;36,72;1,71;0
2022;2;2;22,52;17,57;98,6;72,66;2,95;8,13
2022;2;3;21,33;15,51;98,4;54,47;2,64;7,62
2022;2;4;24,92;14,92;76,54;39,48;8,18;0
2022;2;5;32,01;18,27;62,75;28,85;6,51;0
2022;2;6;33,55;13,45;85,4;15,34;2,24;0
2022;2;7;30,97;11,07;98,1;35,22;1,06;0
2022;2;8;31,69;13,19;94,2;25,03;1,44;0
2022;2;9;27,56;12,6;94,4;42,05;1,3;0
2022;2;10;26,44;13,47;96,7;42,74;1,4;0
2022;2;11;29,28;11,43;94,4;48,11;1,6;0
2022;2;12;33,16;16,23;90,8;29,29;2,35;0
2022;2;13;31,53;17,34;90,8;38,17;5,15;0
2022;2;14;34,51;21,13;67,57;37,06;6,49;0
2022;2;15;34,3;18,01;92,3;34,33;1,8;0
2022;2;16;25,29;16,23;95,5;25,5;5,51;0
2022;2;17;30,67;17,89;60,88;21,46;6,53;0
2022;2;18;35,02;19,41;62,06;24,88;2,96;0
2022;2;19;28,51;15,97;88,4;22,79;2,37;0
2022;2;20;26,55;14,01;94,4;46,7;1,64;0
2022;2;21;27,36;13,29;95,3;40,61;1,48;0
2022;2;22;29,6;9,21;95,5;27,59;1,16;0
2022;2;23;29,35;12,02;91,6;34,2;1,85;0
2022;2;24;32,12;14,49;89,9;37,05;4,02;0
